imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt3089778,De behandeling,De behandeling,2014,2014-01-29,"Mystery, Thriller",131,Belgium,Dutch,Hans Herbots,"Mo Hayder, Carl Joos",Eyeworks Film & TV Drama,"Geert Van Rampelberg, Ina Geerts, Johan van Assche, Laura Verlinden, Dominique Van Malder, Roel Swanenberg, Kyan Steverlynck, Ingrid De Vos, Michael Vergauwen, Circé Lethem, Brit Van Hoof, Tibo Vandenborre, Stan Puynen, Roy Aernouts, Jan Hammenecker","Inspector Nick Cafmeyer seems to have it all - looks, brains and a successful career. But a dark cloud hangs over his life: since the age of nine, he has been haunted by the unsolved ...",7.2,7932,,,"$1,454,682",,38.0,73.0
tt3089904,Violet,Violet,2014,2014-11-06,"Action, Drama, Family",85,"Belgium, Netherlands","Flemish, Dutch",Bas Devos,Bas Devos,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,"Cesar De Sutter, Koen De Sutter, Mira Helmer, Brent Minne, Fania Sorel, Jeroen Van der Ven, Raf Walschaerts",15-year-old Jesse is the only one who witnessed the stabbing of his friend Jonas. Now he has to face his family and friends form the BMX riders crew and explain the unexplainable - how he feels about it.,5.9,393,,,"$1,586",77.0,7.0,23.0
tt3089920,Jatt Boys Putt Jattan De,Jatt Boys Putt Jattan De,2013,2013-08-23,"Action, Comedy, Romance",136,India,Punjabi,Simranjit Singh Hundal,Prince Kanwaljit Singh,Sukhbir Sandhar Films,"Sippy Gill, Isha Rikhi, Aman Dhaliwal, Om Puri, Guggu Gill, Rahul Dev, Mohammad Sadiq, Daljit Kaur, Sunny Sharma, Sardar Sohi, Karamjit Anmol, Balraj Syal, Sukhdev Sukha, Prince Kanwaljit Singh, Jaswinder Bhalla","The Movie story is based on A Generation Gap. This Movie tries to break the gap, keeping the old and new generation intact with there emotions and with there roots. City life and rural life...",6.1,115,,,"$79,765",,,
tt3089922,Image,Image,2014,2014-11-05,Thriller,87,Belgium,"Dutch, French","Adil El Arbi, Bilall Fallah","Adil El Arbi, Bilall Fallah",A Team Productions,"Mounir Ait Hamou, Sanâa Alaoui, Gene Bervoets, Charlotte Anne Bongaerts, Fabrice Boutique, Jawad Elbe, Yassine Fadel, Wouter Hendrickx, Manou Kersting, Nabil Mallat, Charley Pasteleurs, Jeroen Van der Ven, Stijn Van Opstal, Geert Van Rampelberg, Laura Verlinden","When Eva, a young journalist, films a documentary about the mean streets in Brussels she soon gets involved in the life of a young Moroccan guy.",6.5,1032,,,"$615,184",,5.0,2.0
tt3089978,Sorg og glæde,Sorg og glæde,2013,2013-11-14,Drama,107,Denmark,Danish,Nils Malmros,"Nils Malmros, John Mogensen",Nordisk Film Production,"Jakob Cedergren, Helle Fagralid, Ida Dwinger, Kristian Halken, Nicolas Bro, Helle Hertz, Niels Weyde, Søren Pilmark, Mads Hammer Larsen, Anders Brink Madsen, Henrik Vestergaard, Alexandre Willaume, Martha Kjær Danneskjold Rasmussen, Iben Opstrup Wedel, Johanne Holm","In SORROW AND JOY filmmaker Johannes and his wife, schoolteacher Signe, experience the biggest sorrow and misfortune one can ever imagine. Nevertheless, in all the hopelessness they must ...",7.0,1091,DKK 21500000,,"$2,500,342",,2.0,10.0
tt3090326,Seiten no hekireki,Seiten no hekireki,2014,2014-05-24,"Comedy, Drama",96,Japan,Japanese,Gekidan Hitori,"Gekidan Hitori, Gekidan Hitori",Toho Company,"Ko Shibasaki, Yô Ôizumi, Gekidan Hitori",40 years before Time traveling magician story!,6.6,154,,,"$10,645,439",,3.0,1.0
tt3090634,Eden,Eden,2014,2014-11-19,"Biography, Drama, Music",131,France,"French, English",Mia Hansen-Løve,"Mia Hansen-Løve, Sven Hansen-Løve",CG Cinéma,"Félix de Givry, Pauline Etienne, Vincent Macaigne, Hugo Conzelmann, Zita Hanrot, Roman Kolinka, Ugo Bienvenu, Vincent Lacoste, Arnaud Azoulay, Laurent Cazanave, Paul Spera, Arsinée Khanjian, Juliette Lamet, Greta Gerwig, Léa Rougeron","Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music.",6.4,4358,,"$65,460","$507,914",81.0,22.0,128.0
tt3090670,Advantageous,Advantageous,2015,2015-06-23,"Drama, Family, Sci-Fi",90,USA,"English, French",Jennifer Phang,"Jacqueline Kim, Jennifer Phang",,"Jacqueline Kim, James Urbaniak, Freya Adams, Ken Jeong, Jennifer Ehle, Samantha Kim, Troi Zee, Olivia Horton, Jennifer Ikeda, Mercedes Griffeth, Sameerah Luqmaan-Harris, Theresa Navarro, Rex Lee, Jeanne Sakata, Joshua Kim","In a near-future city where soaring opulence overshadows economic hardship, Gwen and her daughter Jules do all they can to hold on to their joy together, despite the instability surfacing in their world.",6.2,4552,,,,59.0,57.0,22.0
tt3091138,Curveball,Curveball,2015,2015-11-18,"Drama, Sport",109,USA,English,Brandon Thaxton,Linton 'Buddy' Barnett III,Supremacy Films,"Lynn Whitfield, Rockmond Dunbar, Jean-Luc McMurtry, Cheri Christian, Adam Aalderks, Alexa Rachelle Jennings, Charmin Lee, Chandler George Brown, John Paul Marston, James Edward Thomas, Ann Lukens, Jackson Che, Neko Parham, E. Roger Mitchell, Matt Rossitch",Curveball is the coming of age story of a boy named Nolan as he faces several challenges in his life which he must learn to conquer without the help of his mother or counselor.,5.3,132,,,,,1.0,4.0
tt3091242,Gente en sitios,Gente en sitios,2013,2013-09-06,"Comedy, Drama",79,Spain,Spanish,Juan Cavestany,"Juan Cavestany, Miguel Esteban",Apaches Entertainment,"Raquel Guerrero, Jorge Cabrera, David Luque, Diego Martín, Eulàlia Ramon, Adriana Ugarte, Alberto San Juan, Alicia Rubio, Ana Hernández, Ana Rujas, Ángela Boix, Antonio de la Torre, Carlos Areces, Carmen Luna, Clara Sanchis",A number of different sketches with no correlation.,5.6,930,,,"$72,946",,1.0,13.0
tt3091254,Shi hun,Shi hun,2013,2013-08-30,"Drama, Horror, Thriller",111,Taiwan,Mandarin,Mong-Hong Chung,Mong-Hong Chung,3 Ng Film,"Jimmy Wang Yu, Hsiao-chuan Chang, Shiang-chyi Chen, Leon Dai, Shih-Chieh King, Vincent Liang, Na-Dou Lin, Pong Fong Wu",An unsettling thriller which takes an unflinching look at demonic possession.,6.3,361,,,,,3.0,14.0
tt3091272,Saibi,Saibi,2013,2013-11-21,"Animation, Drama, Thriller",101,South Korea,Korean,Sang-ho Yeon,Sang-ho Yeon,Studio Dadashow,"Jae-rok Kim, Hae-hyo Kwon, Hee-bon Park, Ik-joon Yang","A convict returns to his home town to again torture his family, face his neighbors and try to destroy the local religious fanatics and their plans to keep money from the village people.",6.9,629,,,"$2,060",,4.0,24.0
tt3091286,Drunktown's Finest,Drunktown's Finest,2014,2015-02-20,Drama,95,USA,English,Sydney Freeland,Sydney Freeland,Grey Hour Production Services,"Jeremiah Bitsui, Carmen Moore, MorningStar Angeline, Tailinh Agoyo, Loren Anthony, Shauna Baker, Pierre Barrera, Amber Dawn Bear Robe, Magdalena Begay, Ryan Begay, Shaundene Begay, Luis Bordonada, Peshawn Bread, Brigaier Brown, James Burnett","Three young Native Americans - an adopted Christian girl, a rebellious father-to-be, and a promiscuous transsexual - strive to escape the hardships of life on an Indian reservation.",6.9,212,,,,55.0,8.0,28.0
tt3091772,Blue Family,Blue Family,2014,2014-11-13,"Drama, Thriller",94,USA,English,"Guillermo Iván, Ben Loggins","Amy Acosta, Guillermo Iván",Golden Ceiba Productions,"Steven Bellairs, Nancy Chartier, Erin Fogel, Miriam Holmlund, Guillermo Iván, Christopher Márquez, Juan Pablo Segundo, Rachel Truitt, Rheagan Wallace","Blue Family is the story, inspired by actual events, of three women kidnapped and held captive in a basement for years, fighting for freedom with immense hope and faith even when it seemed impossible.",4.9,113,,,,,1.0,
tt3091982,Jaaneman,Jaaneman,2012,2012-05-25,"Action, Drama, Musical",163,India,Bengali,Raja Chanda,N.K. Salil,SVF Entertainment,"Parthasarathi Chakraborty, Soham Chakraborty, Rajat Ganguly, Saswati Guhathakurta, Jamie Marie Hannigan, Koyel Mallick, Arpit Ranka, Surajit, Ashish Vidyarthi","After gallantly rescuing his love from her would-be groom, the protagonist embarks with her on the trip of a lifetime.",5.4,111,,,,,,
tt3092076,"Les trois frères, le retour","Les trois frères, le retour",2014,2014-02-12,Comedy,106,"France, Belgium",French,"Didier Bourdon, Bernard Campan","Didier Bourdon, Bernard Campan",Pan Européenne,"Didier Bourdon, Bernard Campan, Pascal Légitimus, Sofia Lesaffre, Antoine du Merle, Christian Hecq, Daniel Russo, Vivienne Vermes, Isabelle Coulombe, Mathilde Vitry, Mona Walravens, Fatima Adoum, Biyouna, Khaled Gorbal, Mauricette Laurence","Three brothers are reunited on the occasion of the death of his mother. The three are in a difficult stage of their lives due to economic difficulties: Bernard is a failed actor, Didier ...",4.7,1509,,,"$20,268,560",,,11.0
tt3092086,Ana Arabia,Ana Arabia,2013,2014-05-29,Drama,85,"France, Israel",Hebrew,Amos Gitai,"Amos Gitai, Marie-Jose Sanselme",Agav Films,"Yuval Scharf, Yussuf Abu-Warda, Sarah Adler, Assi Levy, Uri Gavriel, Norman Issa, Shady Srour","A story about the life of Sagi Dash, a legendery guitar player.",6.1,158,,,"$63,370",,1.0,9.0
tt3092234,Depois da Chuva,Depois da Chuva,2013,2015-01-15,"Drama, History, Music",95,Brazil,Portuguese,"Marília Hughes Guerreiro, Cláudio Marques","Cláudio Marques, Cláudio Marques",,"Zeca Abreu, Ricardo Burgos, Paula Carneiro, Talis Castro, Sophia Corral, Victor Corujeira, Pedro Maia, Aícha Marques","1984, Salvador, Bahia, Brazil. It all starts with a feeling that anything is possible. After twenty years of dictatorship, the population goes out onto the streets to demand presidential ...",6.2,123,,,,,,17.0
tt3092552,Io sono Mateusz,Chce sie zyc,2013,2015-03-12,Drama,112,Poland,Polish,Maciej Pieprzyca,Maciej Pieprzyca,Tramway Film Studio,"Dawid Ogrodnik, Dorota Kolak, Arkadiusz Jakubik, Helena Sujecka, Mikolaj Roznerski, Kamil Tkacz, Tymoteusz Marciniak, Anna Nehrebecka, Katarzyna Zawadzka, Anna Karczmarczyk, Agnieszka Kotlarska, Janusz Chabior, Gabriela Muskala, Lech Dyblik, Dariusz Chojnacki",The story of a boy suffering from cerebral palsy and his troubled growing up during Poland's transition in the 1980s and 90s.,7.7,2305,,,"$1,438,531",,5.0,24.0
tt3092590,Bilet na ksiezyc,Bilet na ksiezyc,2013,2013-11-08,"Comedy, Drama, Romance",123,Poland,Polish,Jacek Bromski,"Jacek Bromski, Jacek Bromski",Studio Filmowe Zebra,"Filip Plawiak, Mateusz Kosciukiewicz, Bozena Adamek, Alicja Bach, Andrzej Beja-Zaborski, Zosia Bromska, Konrad Bugaj, Pawel Burczyk, Arkadiusz Buszko, Andrzej Chyra, Lili Dabrowska, Piotr Dabrowski, Tomasz Dedek, Ryszard Dolinski, Ludek Drizhal","In 1969, two young brothers travel through Poland not only to send one of them to his army unit at the seaside, but also to become real grown-ups and learn something about themselves.",6.4,322,,,"$452,285",,,7.0
tt3092606,Memphis,Memphis,2013,2013-08-31,Drama,75,USA,English,Tim Sutton,Tim Sutton,,"Willis Earl Beal, Constance Brantley, Larry Dodson, Pauline Dyer, Devonte Hull, Lopaka Thomas","A strange singer with God-given talent drifts through his adopted city of Memphis with its canopy of ancient oak trees, streets of shattered windows, and aura of burning spirituality. ...",5.4,310,,"$21,286","$21,286",65.0,7.0,30.0
tt3092636,Lonely Boys,Lonely Boys,2016,2016,"Comedy, Drama, Romance",90,USA,English,Daniel Hendricks Simon,"Patrick Davin, Patrick Davin",Manhattan Filmworks,"Gregory Lay, Daniel Hendricks Simon, Richard Masur, Mark Borkowski, Michael Halliday, Alexandra Turshen, Richard Lampone, Kendrick Merdani, Roger Hendricks Simon, Melissa Haley Smith, Christopher Tocco, Sonja O'Hara, Constantine Tsoucalas, Julia Tokarz, Patrick Davin","Broke and brokenhearted, best friends Jules and Saul stagger through a weekend desperately trying to hold onto their sanity--and each other.",3.7,194,"$150,000",,,,5.0,2.0
tt3092790,Two Down,Two Down,2015,2018-01-15,"Comedy, Crime, Thriller",92,UK,English,Matthew Butler-Hart,"Matthew Butler-Hart, Tori Butler-Hart",Fizz and Ginger Films,"Alex Hassell, Emma King, Tori Butler-Hart, Nick Rhys, Graham Butler, Conleth Hill, Barrington Campbell, Guy Warren-Thomas, Adam Alexander, Leon Dalrymple, Luis Dalrymple, Emily Corcoran, Ben Lee, Matthew Butler-Hart, Matthew Cottle","Two Down is the first theatrical feature from Fizz and Ginger Films, whom Screen International (UK), picked for their 'Stars of Tomorrow' edition in 2013. Set in modern day London, Two Down...",6.8,907,,,,,12.0,10.0
tt3093286,The American Side,The American Side,2016,2016-04-14,"Drama, Mystery, Thriller",90,USA,English,Jenna Ricker,"Greg Stuhr, Jenna Ricker",One Horse Shy Productions,"Greg Stuhr, Don Stuhr, Kelsey Siepser, Grant Shaud, Tracey B. Wilson, Brian Mysliwy, Daniela Galli, Harris Yulin, Todd Benzin, Alicja Bachleda, Robert Vaughn, Camilla Belle, Janeane Garofalo, Norm Sham, Vincent O'Neill","Following a mysterious suicide at Niagara Falls, a low-rent detective unravels a conspiracy to build a revolutionary invention by enigmatic scientist, Nikola Tesla.",5.4,2423,,,,65.0,37.0,14.0
tt3093522,Cymbeline,Cymbeline,2014,2015-03-13,Drama,98,USA,English,Michael Almereyda,"Michael Almereyda, William Shakespeare",Benaroya Pictures,"Ethan Hawke, Ed Harris, Milla Jovovich, John Leguizamo, Penn Badgley, Dakota Johnson, Anton Yelchin, Peter Gerety, Kevin Corrigan, Vondie Curtis-Hall, James Ransone, Spencer Treat Clark, Bill Pullman, Delroy Lindo, Harley Ware",A gritty story of a take-no-prisoners war between dirty cops and an outlaw biker gang. A drug kingpin is driven to desperate measures.,3.7,3591,,,"$64,851",54.0,32.0,49.0
tt3093546,Listen Up Philip,Listen Up Philip,2014,2014-10-21,"Comedy, Drama",108,"USA, Greece","English, French",Alex Ross Perry,Alex Ross Perry,Tribeca Film,"Jason Schwartzman, Elisabeth Moss, Krysten Ritter, Joséphine de La Baume, Jonathan Pryce, Jess Weixler, Dree Hemingway, Keith Poulson, Kate Lyn Sheil, Yusef Bulos, Maïté Alina, Daniel London, Samantha Jacober, Lee Wilkof, Joanne Tucker","Anger rages in Philip as he awaits the publication of his second novel. He feels pushed out of his adopted home city by the constant crowds and noise, a deteriorating relationship with his ...",6.3,6074,,"$200,126","$214,344",76.0,25.0,119.0
tt3094236,Helicopter Mom,Helicopter Mom,2014,2014-06-04,Comedy,81,USA,English,Salomé Breziner,Duke Tran,American Film Productions,"Nia Vardalos, Jason Dolley, Mark Boone Junior, Skyler Samuels, Devon Werkheiser, Kate Flannery, Scott Shilstone, Gillian Vigman, Kurt Collins, Mike Hagerty, David Lewis, Lisa Loeb, Jasmine Adele, Juan Martin Aguirre, Bruno Amato","Maggie Cooper thinks it would be really cool if her son Lloyd were gay. So cool, in fact, that she outs him to the entire school.",5.5,1180,,,,,40.0,14.0
tt3094252,Echoes of War,Echoes of War,2015,2016-11-24,"Drama, Thriller, Western",100,USA,English,Kane Senes,"John Chriss, Kane Senes",American Film Productions,"James Badge Dale, Ethan Embry, William Forsythe, Maika Monroe, Rhys Wakefield, Beth Broderick, Ryan O'Nan, Owen Teague","A Civil War veteran returns home to the quiet countryside, only to find himself embroiled in a conflict between his family and the brutish cattle rancher harassing them.",5.4,1140,,,"$7,615",41.0,38.0,7.0
tt3094816,Diet of Sex,Diet of Sex,2014,2014-02-14,"Comedy, Drama, Romance",72,Spain,Spanish,Borja Brun,"Miguel Ángel Blanco, Borja Brun",KeyAtomics,"Raquel Martínez, Marc Rodriguez, Antón Lamapereira, Ángeles Menduiña, Alberto Casqueiro, Che Mariño","A 'chance' meeting in the street, give you the opportunity to Agata and Marc to help each other to overcome the inertia of their lives. Tired of going from bed to bed and boy to boy, Agata ...",4.6,1132,,,,,4.0,2.0
tt3094914,Bakit hindi ka crush ng crush mo?,Bakit hindi ka crush ng crush mo?,2013,2013-07-31,"Comedy, Drama, Romance",100,Philippines,"Filipino, Tagalog",Joyce Bernal,"Ramon Bautista, Irene Villamor",ABS-CBN Film Productions,"Kim Chiu, Xian Lim, Ramon Bautista, Pokwang, Freddie Webb, Tonton Gutierrez, Mylene Dizon, Kean Cipriano, Angeline Quinto, Cholo Barretto, EJ Jallorina, Jojit Lorenzo, Marnie Lapus, Cheska Iñigo, Sarah Gaugler",It tells the story of a brainy ugly duckling girl and on how she turns into someone who's worth loving.,6.6,225,,,"$2,352,001",,1.0,
tt3095248,Kaafiron Ki Namaaz,Kaafiron Ki Namaaz,2013,2016-04-07,"Drama, Thriller",149,India,"Hindi, English, Kashmiri",Ram Ramesh Sharma,Ram Ramesh Sharma,Lorien Motion Pictures,"Alok Chaturvedi, Chandra Shekhar Dutta, Joydip Mukhopadhyay, Megh Pant, Priya Raina, Chandrahas Tiwari, Sahil Vaid","""Kaafiron Ki Namaaz"" is about a recently court martialed army officer, a writer and a musician who confess their most personal secrets to each other on a rainy Christmas Eve somewhere in ...",7.0,266,,,,,10.0,5.0
tt3095464,Agnee,Agnee,2014,2014-02-14,Action,124,Bangladesh,Bengali,Iftakar Chowdhury,,Jaaz Multimedia,"Mahiya Mahi, Arifin Shuvo, Aliraj, Puja Cherry Roy, Kabila, Misha Sawdagor","Tanisha (Played by Mahiya Mahi) is a incognito serial killer in Thailand, She is known as the ""Killer Queen"", While She Tries to Take Revenge on An Underworld Don Ainal (Misha Shoudagor); ...",6.7,1026,BDT 25000000,,,,9.0,3.0
tt3095470,Purnodoirgho Prem Kahini,Purnodoirgho Prem Kahini,2013,2013-10-16,"Drama, Romance",158,Bangladesh,Bengali,Shafi Uddin Shafi,"Rumman Rashid Khan, Rumman Rashid Khan",Friendz Movies International,"Shakib Khan, Jaya Ahsan, Arifin Shuvo, Anowara, Subrata Barua, Bobita, Diti, Saju Khadem, Mimo, Sohel Rana, Abdur Razzak",The film is about Joy (Shakib Khan) who is engaged to his cousin Mithu(Mimo). But he promises his grandfather that he will not tie the knot before he finds his missing aunt and uncle. In ...,5.6,238,BDT 40000000,,,,3.0,5.0
tt3095734,Monster Trucks,Monster Trucks,2016,2017-05-04,"Action, Adventure, Comedy",104,Canada,English,Chris Wedge,"Derek Connolly, Matthew Robinson",Paramount Pictures,"Lucas Till, Jane Levy, Thomas Lennon, Barry Pepper, Rob Lowe, Danny Glover, Amy Ryan, Holt McCallany, Frank Whaley, Aliyah O'Brien, Daniel Bacon, Faustino Di Bauda, Jedidiah Goodacre, Samara Weaving, Ruairi MacDonald",A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.,5.6,14985,"$125,000,000","$33,370,166","$64,493,915",41.0,90.0,118.0
tt3096386,Veszettek,Veszettek,2015,2015-10-22,Drama,110,Hungary,Hungarian,Krisztina Goda,"Réka Divinyi, Krisztina Goda",Megafilm,"Attila Ifj. Vidnyánszky, Viktor Klem, Iván Fenyö, Ádám Béli, Attila Fritz, Bálint Bán, Franciska Töröcsik, Oszkár Nyári, Anna Györgyi, Piroska Molnár, Éva Bata, Ersan David Helvaci, Imre Csuja, Péter Barbinek, István Karsai","Two boys from bad financial situation join to a law enforcement organization because of a charismatic leader, but soon they realize how hard is to decide who is guilty, and who is a victim.",6.4,342,,,,,2.0,1.0
tt3096500,Heart of Lightness,Heart of Lightness,2014,2014-05-30,Drama,107,Norway,"English, Norwegian",Jan Vardoen,"Ellen Lyse Einarsen, Petter Holmern Halvorsen",Beacon Isle Films,"James Bachman, Michael Colgan, Rosie Day, Laura Donnelly, Jannicke Stendal Hansen, Daisy Head, Sam Heughan, John Hodgkinson, Richard Lumsden, Dominic Mafham, Matt Ryan, Anja Maria Svenkerud, Jan Vardoen","8 British actors and a narcoleptic director travel to the Norwegian Arctic Circle to film Henrik Ibsen's play 'The Lady From The Sea'.Thinking it will be an easy task, they are soon ...",6.2,184,NOK 7500000,,"$33,720",,2.0,
tt3096782,O Grande Circo Místico,O Grande Circo Místico,2018,2018-08-22,Drama,105,"Brazil, Portugal, France",Portuguese,Carlos Diegues,"Carlos Diegues, George Moura",Fado Filmes,"Vincent Cassel, Nuno Lopes, Rafael Lozano, Albano Jerónimo, Dawid Ogrodnik, Mariana Ximenes, Antonio de la Cruz, Antônio Fagundes, Luísa Cruz, Bruna Linzmeyer, Jesuíta Barbosa, Igor Regalla, Catherine Mouchet, Juliano Cazarré, Marcos Frota","Follows a century in the lives of the Knieps, an Austrian family of circus owners.",5.1,477,,,"$54,926",,3.0,6.0
tt3096810,Camp Blood First Slaughter,Camp Blood First Slaughter,2014,2014-05-20,"Horror, Thriller",72,USA,English,Mark Polonia,Mark Polonia,Polonia Brothers Entertainment,"Kelsey Kaufmann, Houston Baker, Joshua Pollitt, Sarah Ryan, Ashley Wray, Cindy Wheeler, Steve Diasparra, Ken Van Sant, Kirstie Sweeney, Joseph Izzo, McKenzi David, Eudene Parson, Jeff Kirkendall, James Carolus, Chris Jones",A group of students on a class assignment travel to the infamous Camp Blood woods in the hopes of debunking a local legend.,2.5,179,,,,,8.0,16.0
