imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1525898,The Space Between,The Space Between,2010,2011-09-11,Drama,90,USA,English,Travis Fine,Travis Fine,TSB Films,"Melissa Leo, Anthony Keyvan, Brad William Henke, AnnaSophia Robb, Phillip Rhys, Hunter Parrish, Kyle Bornheimer, Kelli Williams, Don Franklin, Brett Cullen, Sayed Badreya, Ntare Guma Mbaho Mwine, Jeffrey Pierce, Tim Bagley, Derrex Brady","A cynical, alcoholic flight attendant and a Pakistani-American child prodigy find themselves both thrown together in the aftermath of the World Trade Center Attacks.",6.6,627,GBP 15000,,,,6.0,8.0
tt1525915,El Gran Vázquez,El Gran Vázquez,2010,2010-09-24,"Biography, Comedy",106,Spain,Spanish,Óscar Aibar,Óscar Aibar,Distinto Films,"Santiago Segura, Mercè Llorens, Álex Angulo, Enrique Villén, Manolo Solo, Héctor Vidales, Pep Sais, Itziar Aizpuru, Lita Claver, Oriol Tramvia, Estrella Zapatero, Ernesto Sevilla, Xus Gomar, Mario Guerra, Paula Soldevila","Is it possible to live aside of the system, thinking only about the present and oneself? A feature film about Manuel Vázquez, the best comic book author in Barcelona during the sixties, but...",6.2,923,EUR 4300000,,"$1,184,521",,,8.0
tt1525916,Ihmisen osa,Ihmisen osa,2018,2018-12-21,"Comedy, Drama",107,"Finland, Denmark",Finnish,Juha Lehtola,"Kari Hotakainen, Juha Lehtola",Smile Entertainment,"Hannu-Pekka Björkman, Leena Uotila, Asko Sarkola, Ria Kataja, Armi Toivanen, Kari Hietalahti, Della McLoud, Nicole Stiles, Rea Mauranen, Auvo Vihro, Eero Saarinen, Eila Halonen, Ossi Ahlapuro, Sanna Hietala, Toni Harjajärvi","Pekka tells his parents and two sisters he is a successful businessman, while conning strangers for money and scraps of food. Things come to a head when the parents decide to come visit him unannounced.",6.8,405,EUR 1413000,,,,,1.0
tt1526284,Ay Lav Yu,Ay Lav Yu,2010,2010-03-12,Comedy,102,Turkey,"Turkish, English, Kurdish",Sermiyan Midyat,Sermiyan Midyat,Plato Film Production,"Sermiyan Midyat, Katie Gill, Steve Guttenberg, Mariel Hemingway, Meray Ülgen, Aysenil Samlioglu, Fadik Sevin Atasoy, Josh Folan, Ayça Damgaci, Erdogan Tuncel, Cengiz Bozkurt, Sener Kökkaya, Nazli Tosunoglu, Nihal Yalcin, Muhammed Akay","Ibrahim returns to Tinne, along with his girlfriend, Jessica, but will the tiny village become their new home?",5.5,4333,,,"$1,422,457",,2.0,2.0
tt1526306,Salve Geral,Salve Geral,2009,2009-10-02,"Crime, Drama, Thriller",119,Brazil,Portuguese,Sergio Rezende,"Patrícia Andrade, Sergio Rezende",Globo Filmes,"Andrea Beltrão, Denise Weinberg, Lee Taylor, Eucir de Souza, Kiko Mascarenhas, Michel Gomes, Giulio Lopes, Gui Santana, Taiguara Nazareth, Bruno Perillo, Chris Couto, Luciano Chirolli, Pascoal da Conceição, Júlio César, Otávio Martins",The widow piano teacher Lúcia and her unemployed teenage son Rafa move to a poor neighborhood in the periphery of São Paulo after the bankrupting of her pension plan. Rafa a.k.a. Pilot ...,6.3,467,BRL 9000000,,"$1,469,181",,4.0,2.0
tt1526317,Zona sur,Zona sur,2009,2011-03-11,Drama,108,Bolivia,"Spanish, Aymara",Juan Carlos Valdivia,Juan Carlos Valdivia,Cinenómada,"Ninón del Castillo, Pascual Loayza, Nicolás Fernández, Juan Pablo Koria, Mariana Vargas, Viviana Condori, Luisa De Urioste, Glenda Rodríguez, Ximena Alvarez, Juana Chuquimia, Viviana Condori, Ninon del Castillo, Nicolas Fernandez, Juan Pablo Koria, Pascual Loayza","For a rich upper-class family locked into their own little world, Bolivia's social changes threaten to burst their bubble.",6.5,322,,,"$107,755",,3.0,15.0
tt1526323,Arya 2,Arya 2,2009,2009-11-27,"Action, Comedy",155,India,Telugu,Sukumar,"Sukumar, Vema Reddy",Aditya Arts,"Allu Arjun, Kajal Aggarwal, Navdeep, Mukesh Rishi, Sayaji Shinde, Shradha Das, Adriana, Ajay, Erina Andriana, Annapoorna, Brahmanandam, Devi Charan, Erin Fogel, Gundu Hanumantha Rao, Venu Madhav",A psychotic willing to sacrifice anything for friendship transforms himself for the sake of his best friend who's not really fond of him.,7.4,5268,INR 210000000,,,,13.0,3.0
tt1526331,Konpliktis zona,Konpliktis zona,2009,2009-02-27,"Drama, War",82,Georgia,Georgian,Vano Burduli,Irakli Solomonashvili,Independent Film Project,"Zurab Ingorokva, Misha Meskhi, Levan Doborjginidze, Dato Iashvili, Sandro Kakulia, Kakha Abuashvili, Giorgi Kipshidze, Nika Tserediani, Nato Murvanidze, Dato Dvalishvili, Gia Mujiri, Zura Kipshidze, Nini Badurashvili, Nutsa Kukhianidze, Rusudan Bolkvadze","The Soviet Union has collapsed. Civil and ethnic wars have broken out in Georgia, Azerbaijan, and Armenia, three republics in the Caucasus. The post-Soviet Caucasus have turned into one ...",7.6,305,"$300,000",,,,1.0,
tt1526332,La fin du silence,La fin du silence,2011,2011-12-07,"Drama, Thriller",80,"France, Austria",French,Roland Edzard,Roland Edzard,Unlimited,"Franck Falise, Thierry Frémont, Maia Morgenstern, Carlo Brandt, Marianne Basler, Alexis Michalik, Anna Mihalcea, Oscar Wagner, Patricia Joly, Jean-Marie Holterbach, Roland Kieffer, Christophe Voltz, Julien Adrian, Philippe Charlier, Jean-Marie Cuny","Centers on the Klein family, who live in a remote house in the mountains. Considered the black sheep, youngest son Jean is thrown out. Angry and threatening, he arrives at Nils and Ida's ...",5.5,112,,,,,1.0,1.0
tt1526578,"Ao, le dernier Néandertal","Ao, le dernier Néandertal",2010,2010-09-29,"Adventure, History",84,France,"None, French",Jacques Malaterre,"Michel Fessler, Philippe Isard",UGC YM,"Agie, Helmi Dridi, Ilian Ivanov, Vesela Kazakova, Sara Malaterre, Craig Morris, Aruna Shields, Simon Paul Sutton, Yavor Vesselinov","When his clan, including his wife and baby girl Néa, are massacred, Ao, a desperate Neanderthal, decides to leave the North country where he has been living for the South where he was born....",6.4,1487,EUR 14000000,,"$1,669,603",,9.0,6.0
tt1526610,New Low,New Low,2010,2010-01-01,"Comedy, Romance",82,USA,English,Adam Bowers,Adam Bowers,,"Adam Bowers, Jayme Ratzer, Valerie Jones, Toby Turner, Tito Alverio, Stephanie Bell, Wesley Campbell, Nicole Christiansen, Calvin Cole, J.C. Currais, Adrienne Doyle, Cory Draper, Chris Fontakis, Brit Garner, Frankie Gonzalez","A neurotic twenty-something struggles to figure out which girl he really belongs with: the best one he's ever known, or the worst.",6.6,201,"$2,000",,,,3.0,1.0
tt1526741,Cado dalle nubi,Cado dalle nubi,2009,2009-11-27,Comedy,95,Italy,Italian,Gennaro Nunziante,"Gennaro Nunziante, Checco Zalone",Taodue Film,"Checco Zalone, Giulia Michelini, Dino Abbrescia, Fabio Troiano, Ivano Marescotti, Claudia Penoni, Peppino Mazzotta, Stefano Chiodaroli, Gigi Angelillo, Ludovica Modugno, Anna Ferruzzo, Francesca Chillemi, Raul Cremona, Ivana Lotito, Alessandro Adriano","A southern italian singer moves to Milan to have more chances with his career, bringing with him a little bit of South.",6.4,4456,,,"$20,123,466",,2.0,9.0
tt1526875,Abhiyum Naanum,Abhiyum Naanum,2008,2009-03-27,"Comedy, Drama, Family",147,India,"Tamil, Telugu",Radha Mohan,"Radha Mohan, Radha Mohan",Duet Movies,"Prakash Raj, Trisha Krishnan, Aishwarya, Ganesh Venkatraman, Kumaravel, Sriranjani, Manmeet Singh, Prithviraj Sukumaran, Jagapathi Babu, Manobala, Suneel, Ganesh Venkataramana, Thalaivasal Vijay","The father of a grown daughter meets the father of a toddler at a playground and recounts the story of his own relationship with his daughter through the years, including his difficulties with accepting her marriage.",7.6,1140,,,,,5.0,
tt1527049,Szelíd teremtés - A Frankenstein-terv,Szelíd teremtés - A Frankenstein-terv,2010,2010-09-09,Drama,109,"Hungary, Germany, Austria",Hungarian,Kornél Mundruczó,"Kornél Mundruczó, Mary Shelley",Cine Tirol,"Rudolf Frecska, Lili Monori, Kornél Mundruczó, Kitty Csíkos, Miklós Székely B., Diána Magdolna Kiss, Natasa Stork, Ági Margitai, Kata Wéber, Sándor Terhes, Éva Szigeti, Dániel Seemann, László Munkácsy, Ferenc Gesztáler, Ferenc Szilágyi","A boy returns home from the institution where he grew up, but finds he is not welcome there. He fights to win the love of his family until matters escalate shockingly.",5.6,526,,,"$22,673",,4.0,27.0
tt1527052,Aglaja,Aglaja,2012,2012-10-11,"Biography, Drama",116,"Hungary, Romania, Poland","Hungarian, Romanian, German, English",Krisztina Deák,"Krisztina Deák, Aglaja Veteranyi",Hai Hui Entertainement,"Eszter Ónodi, Babett Jávor, Piroska Móga, Zsolt Bogdán, Janka Dobi, Tamás Keresztes, Ráhel Solténszky, Gergely Kovács, Iván Kamarás, Adél Jordán, Enikö Börcsök, Kati Lázár, Piroska Molnár, András Bálint, Balázs Czukor","This film is about the relationship of a mother and her daughter, the split-up of their family, the blessing and curse of belonging together and about coming of age - all this from the ...",6.8,323,,,,,1.0,6.0
tt1527056,Al-nemr wa al-ontha,Al-nemr wa al-ontha,1987,1987,"Action, Comedy, Thriller",180,Egypt,Arabic,Samir Seif,,Misr Arab Films Company,"Adel Emam, Athar El-Hakim, Anwar Ismail, Ahmed Akl, Ibrahim Al Sharkawi, Youssef Dawood, Maher Essam, Mustafa Metwalli, Sayed Sadek, Youssef Eid, Rafat Ragi, Aida Abdel Aziz, Hanem Mohamed",An officer aiming to infiltrate a drug dealing family uses a lady with a past and her son as cover to gain entry and uncover their secrets,6.5,473,,,,,1.0,
tt1527057,Allaeb ma'a alkebar,Allaeb ma'a alkebar,1991,1991,"Comedy, Drama, Mystery",100,Egypt,Arabic,"Sharif Arafah, Said Hamed",Wahid Hamid,Wahid Hamed Films,"Adel Emam, Hussein Fahmy, Aida Riyad, Mahmood El-Gindi, Hisham Abdullah, Gamal Ismail, Ahmed Louxor, Mustafa Metwalli","Hassan Bahloul sees in his dreams crimes to happen on the ground, so he tells that to captain Motasem Al Alfy and the story begins.",6.6,730,,,,,,
tt1527064,Bakhit wa Adeela,Bakhit wa Adeela,1995,1995,Comedy,130,Egypt,Arabic,Nader Galal,Lenine El-Ramli,Saga Films,"Adel Emam, Sherine, Ahmed Rateb, Ezzat Abu Auf, Mustafa Metwalli, Youssef Dawood, Hasan Husni, Alaa Waley El Din, Mohamed Henedi, Suliman Eid, Othman Abdul Menem, Saeed Tarabek, Mahmoud El-Bezzawy, Hanem Mohamed, Hamdi el Sakhawy","Adel Imam, Shirin riding the train through the fault lies in their hands bag by $ 5 million Ventzerna even ask one of them in the newspapers do not find a thing that Viorteura Iqtzma coins and coming events.",5.6,733,,,,,,
tt1527065,Bakhit wa Adeela 2,Bakhit wa Adeela 2,1997,1997,Comedy,120,Egypt,Arabic,Nader Galal,,Saga Films,"Adel Emam, Sherine, Sa'eed Saleh, Ahmed Rateb, Saeed Abdulghani, Mamdouh Wafi, Alaa Waley El Din, Hanem Mohamed, Nazim Shaarawy, Sami Sarhan, Suliman Eid, Hasan Husni, Youssef Eid, Mahmoud El-Bezzawy, Talat Zakariyya",Bakheet and Adeela are desperately trying to find an apartment before they can get married although their poor conditions are preventing them. They decide to improve their financial ...,5.1,578,,,,,,
tt1527118,Hanafy al-obaha,Hanafy al-obaha,1990,1990,Comedy,120,Egypt,Arabic,Mohamed Abdelaziz,Basyouni Othman,Ozoris Film Production,"Adel Emam, Farouk Al-Fishawy, Ragaa Al-Gidawy, Youssef Dawood, Noha El Amroussi, Hindeya, Mona Ibrahim, Mustafa Metwalli, Abdel Salam Mohamed, Ola Rami, Hoda Ramzi, Magdy Wahba",An officer balancing his marriage and police responsibilities releases a prisoner temporarily with the aim of using him to find and capture his old gang.,5.8,719,,,,,,
tt1527119,Hello America,Hello America,2000,2000-01-08,Comedy,90,Egypt,"Arabic, English","Nader Galal, Kamlah Abu-Zikri",Lenine El-Ramli,,"Adel Emam, Sherine, Osama Abbas, Rushdi El Mahdi, Enas Mekky, Salah Khalil, Hassan Abdel Fattah, Diaa Abdel Khalek, Hanem Mohamed, Ayman Mohmed, Sayed Gabr, NaNa, Sitona, Sunny Lane","After being suspended from the People's Council, Bakhit and Adeela travel to New York at the request of Bakhit's cousin Nawfal who is a wealthy man living with his wife and two kids. Bakhit...",4.4,418,,,,,,
tt1527186,Melancholia,Melancholia,2011,2011-10-21,"Drama, Sci-Fi",135,"Denmark, Sweden, France, Germany",English,Lars von Trier,Lars von Trier,Zentropa Entertainments,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgård, Brady Corbet, Cameron Spurr, Charlotte Rampling, Jesper Christensen, John Hurt, Stellan Skarsgård, Udo Kier, Kiefer Sutherland, James Cagnard, Deborah Fronko, Charlotta Miller, Claire Miller",Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,7.2,164471,"$7,400,000","$3,030,848","$17,039,814",80.0,645.0,423.0
tt1527202,Shams elzanaty,Shams elzanaty,1991,1991-10-21,"Action, Adventure, Thriller",134,Egypt,Arabic,Samir Seif,,Bob Art Film,"Adel Emam, Sawsan Badr, Noha El Amroussi, Rushdi El Mahdi, Mahmood El-Gindi, Mahmoud Hemida, Ahmed Maher, Abdalla Mahmoud, Mustafa Metwalli, Ibrahim Nasr, Saeed Tarabek","During WW2, an oasis village is being under attacked every now and then by a group of robbers, led by a marshal. The village's old man Sheikh Othman travels to Cairo, Egypt, to buy weapons ...",6.4,815,,,,,1.0,
tt1527211,Toyour elzalam,Toyour elzalam,1995,1995-08-14,"Drama, Thriller",109,Egypt,Arabic,Sharif Arafah,"Wahid Hamid, Wahid Hamid",Wahid Hamed Films,"Adel Emam, Youssra, Riyad Al-Kholi, Ahmed Rateb, Ezzat Abu Auf, Gamil Ratib, Nazim Shaarawy, Saeed Tarabek, Kamal Soleiman, Nihal Anber, Suliman Eid, Fathi Abdulwahhab, Hamdi Youssef",A smart lawyer and minster and a muslim brotherhood man in one box and they play bad,7.2,1036,,,,,1.0,
tt1527679,Nasty Old People,Nasty Old People,2009,2009-10-10,Drama,84,Sweden,Swedish,Hanna Sköld,Hanna Sköld,Good World Film & Postproduktion,"Febe Nilsson, Anna Nevander, Karin Bertling, Cecile Anckarswärd, Rune Bergman, Håkan Jeppsson, Torkel Petersson, David Book, Margaretha Sveadotter, Marie Carlsson, Sofie Dahlstedt, Karin Verbaan, Anna Westerberg, Yvonne Ekelöf, Lena Lodesjö","This is Mette's story. Member of a neo-Nazi gang, her day job is to take care of four seniors that all are just waiting to die. Her life becomes a journey into a burlesque fairytale, where ...",6.7,336,SEK 700000,,,,4.0,1.0
tt1527788,L'uomo che veniva dal nulla,Ajeossi,2010,2010-08-05,"Action, Crime, Drama",119,South Korea,"Korean, English",Jeong-beom Lee,Jeong-beom Lee,Cinema Service,"Won Bin, Sae-ron Kim, Tae-hoon Kim, Hee-won Kim, Seong-oh Kim, Jong-pil Lee, Thanayong Wongtrakul, Hyo-seo Kim, Young-chang Song, Su-ryun Baek, Kyung-eub Nam, Do-won Jeong, Do-won Kwak, Seok-hyeon Jo, Sang-Kyeong Son",A quiet pawnshop keeper with a violent past takes on a drug-and-organ trafficking ring in hope of saving the child who is his only friend.,7.8,60958,,"$528,175","$44,723,232",,162.0,113.0
tt1527813,Magic Valley,Magic Valley,2011,2011,Drama,85,USA,English,Jaffe Zinn,Jaffe Zinn,Besito Films,"Scott Glenn, Kyle Gallner, Alison Elliott, Brad William Henke, Johnny Lewis, Will Estes, Landon Abercrombie, Jake Scott Bailey, Sally Baker, Judith Balis, Daniel Frandson, Nick Garcia, Matthew Gray Gubler, Shaun Heil, Sterling Hoch","In a small Idaho town, two young boys find a dead body of a young woman. They decide it's only a proper thing to bury it. Meanwhile, her family and the local Sheriff show an eerie lack of interest in her disappearance.",6.3,257,,,,,4.0,14.0
tt1527818,Fit,Fit,2010,2010-11-05,"Drama, Romance",108,UK,English,Rikki Beadle Blair,Rikki Beadle Blair,Team Angelica,"Duncan MacInnes, Ludvig Bonin, Sasha Frost, Lydia Toumazou, Stephen Hoo, Jay Brown, Rikki Beadle Blair, Alexis Gregory, Andy Williamson, Donovan Christian-Cary, Jack Shalloo, Ambur Khan, Jason Maza, Katie Borland, Alex Aston",Takes a look at gay and straight love among the new millennials. Everything from secret crushes to homophobic attitudes are revealed by the rambunctious students taking Drama and Dance from...,6.2,452,,,,,7.0,8.0
tt1527821,Heart String Marionette,Heart String Marionette,2012,2012-06-15,"Animation, Action",122,"USA, Iceland",English,M. dot Strange,M. dot Strange,Str8nime,"JP Anderson, Asil Aceves, Jimmy Urine, Richard Grove, Peter Adams, Elisabet De Saint Amour, Tanja Björk, Steinn Örvar Björnsson, Betany Coffland, Josh Garrett, Helyna Goya, Peter Mohamed, Rakel Musicbox, Edgar Nielsen, Scott E. Piteck","A tale about a kid, a samurai mime, and a stripper who all try to defeat a warlord and an evil clown who have successfully turned a countryside into a never ending nightmare filled with horrible monsters.",6.0,165,"$20,000",,,,11.0,2.0
tt1527823,Last Kung Fu Monk,Last Kung Fu Monk,2010,2010-10-01,"Action, Adventure, Comedy",93,"China, USA","English, Chinese",Peng Zhang Li,"Peng Zhang Li, Todd McGorry",1T Entertainment,"Peng Zhang Li, Kristen Dougherty, Major Curda, Kate Forsatz, Justin Morck, Hu Ling Meng, Bing Lei Li, Eric Yang, Cindy Carino, Johan Karlberg, Jonathan Sollis, Bill Schroeder, Jim Lee, Johnnie Shantz, Ivan Escott",A Shaolin Monk comes to the United States to take care of his deceased brother's son. He establishes a school with a former student who leads him into trouble with the Russian Mafia.,4.1,705,"$1,500,000",,,,20.0,3.0
tt1527835,Archipelago,Archipelago,2010,2011-03-04,Drama,114,UK,English,Joanna Hogg,Joanna Hogg,Wild Horses Film Company,"Tom Hiddleston, Kate Fahy, Amy Lloyd, Lydia Leonard, Christopher Baker, Mike Pender, Andrew Lawson",Deep fractures within a family dynamic begin to surface during a getaway to the Isles of Scilly.,6.4,2352,GBP 500000,"$7,791","$499,389",82.0,44.0,29.0
tt1528042,Cealalta Irina,Cealalta Irina,2009,2009-10-10,"Drama, Thriller",90,Romania,Romanian,Andrei Gruzsniczki,"Andrei Gruzsniczki, Ileana Muntean",Fundatia Arte Vizuale,"Andi Vasluianu, Simona Popescu, Dan Astileanu, Doru Ana, Dana Dogaru, Vlad Ivanov, Gabriel Spahiu, Oana Ioachim, Mihai Dinvale, Mihaela Sirbu, Constantin Ghenescu, Liviu Romanescu, Ion Grosu, Doru Nitescu, Dragos Bucur",Security guard Aurel (Andi Vasluianu) and his wife Irene have a moderately happy marriage and a moderately comfortable lifestyle in urban Romania. Irene takes a working trip to Cairo and ...,7.0,255,,,"$5,590",,4.0,4.0
tt1528071,Horns,Horns,2013,2014-10-03,"Comedy, Crime, Drama",120,"USA, Canada",English,Alexandre Aja,"Keith Bunin, Joe Hill",Red Granite Pictures,"Daniel Radcliffe, Max Minghella, Joe Anderson, Juno Temple, Kelli Garner, James Remar, Kathleen Quinlan, Heather Graham, David Morse, Michael Adamthwaite, Nels Lennarson, Don Thompson, Jay Brazeau, Alex Zahara, Kendra Anderson","In the aftermath of his girlfriend's mysterious death, a young man awakens to find strange horns sprouting from his forehead.",6.5,75837,,"$173,948","$3,875,442",46.0,245.0,288.0
tt1528100,Exodus - Dei e re,Exodus: Gods and Kings,2014,2015-01-15,"Action, Drama, Fantasy",150,"UK, Spain, USA",English,Ridley Scott,"Adam Cooper, Bill Collage",Chernin Entertainment,"Christian Bale, Joel Edgerton, John Turturro, Aaron Paul, Ben Mendelsohn, María Valverde, Sigourney Weaver, Ben Kingsley, Isaac Andrews, Hiam Abbass, Indira Varma, Ewen Bremner, Golshifteh Farahani, Ghassan Massoud, Tara Fitzgerald","The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",6.0,157504,"$140,000,000","$65,014,513","$268,175,631",52.0,747.0,333.0
tt1528225,Disrupt/Dismantle,Disrupt/Dismantle,2010,2010-04-01,"Action, Crime, Drama",94,USA,English,"Jack Lucarelli, Troy Price","Jack Lucarelli, Troy Price",Division One Twenty-Three,"Jack Lucarelli, Mercedez Carolina, Roberto 'Sanz' Sanchez, Sandra Luesse, Dwight Hicks, Gene Lythgow, Brian Smolensky, Aaron D. Spears, Christopher Lamark, Carlos Pratts, Steve Whelan, Ayelet', Yannis Bariamis, David Bartlett, Brian Beach Jr.","L.A. undercover cops disregard the law to bring down the most powerful drug mob in the U.S. Loosely based on Mexico's once most powerful drug cartel leader, this journey into the drug underworld cuts to the bone and through the heart.",3.9,183,"$196,500",,,,6.0,1.0
tt1528309,A Little Closer,A Little Closer,2011,2012-07-25,"Drama, Romance",72,USA,English,Matthew Petock,Matthew Petock,Flies Collective,"Sayra Player, Parker Lutz, Eric Baskerville, Chris Kies, Catherine Andre, Rolland Colella, Stephanie Parrott, C.J. Doss, Ryan Lyle, Peter Dempsey, Douglas Nelson, Gordon Price, Natalie Racoosin, Kevin L Simmons, Jaclyn Vames",Three family members each learn the cruelties of love and sexuality.,5.6,287,,,,,2.0,8.0
